ip,timestamp,method,endpoint,status_code,referer,user_agent,is_mobile,is_bot,is_error,is_post
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/plugins/ckeditor-3.6.2.2/js/ckeditor/ckeditor.js,302,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/images/guarantees/warranty.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/images/guarantees/pos.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
159.65.185.106,22/Jan/2019:06:53:11 +0330,GET,/image/854/brand,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/css/font/wyekan/font.woff,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/images/guarantees/goodShopping.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
66.249.66.91,22/Jan/2019:06:53:11 +0330,GET,/static/css/font/wyekan/font.woff,304,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/images/guarantees/support.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
159.65.185.106,22/Jan/2019:06:53:11 +0330,GET,/image/148/productTypeType,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
66.249.66.194,22/Jan/2019:06:53:11 +0330,GET,/article/268/--%D8%A7%D8%AA%D8%A7%D9%82-%D8%AE%D9%88%D8%A7%D8%A8-%D9%87%D8%A7%DB%8C%DB%8C-%DA%A9%D9%87-%D8%AD%D8%B3%D8%A7%D8%AF%D8%AA-%D8%B4%D9%85%D8%A7-%D8%B1%D8%A7-%D8%A8%D8%B1-%D9%85%DB%8C-%D8%A7%D9%86%DA%AF%DB%8C%D8%B2%D8%AF%21,302,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/static/images/Icon-Buypage/addToZanbil-box.png,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:11 +0330,GET,/image/5287?name=Kachiran-NewLife-5000C-Pink-W-.jpg&wh=max,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
159.65.185.106,22/Jan/2019:06:53:11 +0330,GET,/image/453/productTypeType,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
66.249.66.194,22/Jan/2019:06:53:11 +0330,GET,/m/search/600/b103%2Cnull%2Cb74,200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
159.65.185.106,22/Jan/2019:06:53:11 +0330,GET,/image/1218/mainSlideMobile,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
5.72.70.78,22/Jan/2019:06:53:12 +0330,GET,/images/raty/star-on.png,302,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/19/brand,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/523/brand,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
206.225.134.196,22/Jan/2019:06:53:12 +0330,GET,/static/css/font/wyekan/font.woff,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/8739/specialSale?role=mobile,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
207.46.13.9,22/Jan/2019:06:53:12 +0330,GET,/filter/b1%2Cb113%2Cb2%2Cp62%2Cv1%7CGold%20Gold?o=v1,302,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
5.72.70.78,22/Jan/2019:06:53:12 +0330,GET,/image/get?path=/Image/19(7).jpg,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:12 +0330,GET,/static/images/guarantees/bestPrice.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
66.249.66.194,22/Jan/2019:06:53:12 +0330,GET,/m/article/268/--%D8%A7%D8%AA%D8%A7%D9%82-%D8%AE%D9%88%D8%A7%D8%A8-%D9%87%D8%A7%DB%8C%DB%8C-%DA%A9%D9%87-%D8%AD%D8%B3%D8%A7%D8%AF%D8%AA-%D8%B4%D9%85%D8%A7-%D8%B1%D8%A7-%D8%A8%D8%B1-%D9%85%DB%8C-%D8%A7%D9%86%DA%AF%DB%8C%D8%B2%D8%AF%21,200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/614/brand,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/1210/mainSlideMobile,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:12 +0330,GET,/image/1215/mainSlideMobile,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
66.249.66.91,22/Jan/2019:06:53:12 +0330,GET,/filter/b481%2Cb874%2Cb32%2Cb226%2Cb136%2Cb570%2Cb598%2Cb180%2Cb615%2Cb168%2Cb103%2Cb80%2Cb213%2Cb597%2Cb724%2Cb613%2Cb135%2Cb877%2Cb497%2Cb435%2Cb194%2Cb861%2Cb256%2Cb854%2Cb198%2Cb647%2Cb679%2Cb88%2Cb441%2Cb6%2Cb221%2Cb645%2Cb219%2Cb50%2Cb151%2Cb192%2Cstexists%2Cb203%2Cb202%2Cb795%2Cb20%2Cb8%2Cb63%2Cb904%2Cb596%2Cb542%2Cb2%2Cb1%2Cb249%2Cb648?page=9,200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
206.225.134.196,22/Jan/2019:06:53:13 +0330,GET,/static/css/font_awesome/fonts/fontawesome-webfont.woff2?v=4.7.0,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.194,22/Jan/2019:06:53:13 +0330,GET,"/m/filter/b1,p7",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
5.72.70.78,22/Jan/2019:06:53:13 +0330,GET,/site/alexaGooleAnalitic,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
172.20.2.174,22/Jan/2019:06:53:13 +0330,GET,/site/ping,200,-,-,0,0,0,0
54.36.149.82,22/Jan/2019:06:53:14 +0330,GET,"/filter/b145,b153,b41,p4515",200,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,1,0,0
91.185.152.138,22/Jan/2019:06:53:14 +0330,GET,/amp-helper-frame.html?appId=a624a1c1-0c93-466a-a546-e146710f97e6&parentOrigin=https://www-zanbil-ir.cdn.ampproject.org,200,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/268/--%D8%A7%D8%AA%D8%A7%D9%82-%D8%AE%D9%88%D8%A7%D8%A8-%D9%87%D8%A7%DB%8C%DB%8C-%DA%A9%D9%87-%D8%AD%D8%B3%D8%A7%D8%AF%D8%AA-%D8%B4%D9%85%D8%A7-%D8%B1%D8%A7-%D8%A8%D8%B1-%D9%85%DB%8C-%D8%A7%D9%86%DA%AF%DB%8C%D8%B2%D8%AF!?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE%3D,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900H Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.91 Mobile Safari/537.36",1,0,0,0
206.225.134.196,22/Jan/2019:06:53:14 +0330,GET,/static/images/favicon.ico,200,https://www.zanbil.ir/browse/electric-heaters/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.194,22/Jan/2019:06:53:14 +0330,GET,"/m/filter/b1,b103,b135,b136,b151,b168,b180,b192,b194,b198,b2,b20,b202,b203,b213,b219,b221,b226,b249,b256,b32,b435,b441,b481,b497,b50,b542,b570,b596,b597,b598,b6,b613,b615,b63,b645,b647,b679,b724,b795,b8,b80,b854,b861,b874,b877,b88,b904,stexists",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
5.214.105.244,22/Jan/2019:06:53:15 +0330,GET,/image/27142?name=mdn76.jpg&wh=200x200,200,-,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-A510F Build/NRD90M),1,0,0,0
54.36.148.163,22/Jan/2019:06:53:15 +0330,GET,/filter/p47%2Cv1%7C%D9%82%D8%B1%D9%85%D8%B2.%2Cb874,200,-,Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/),0,1,0,0
195.201.58.169,22/Jan/2019:06:53:15 +0330,GET,/product/32494/62864/%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%D8%AA%DA%A9-%D9%87%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-Citi-Neo-II-Caviar-Aqua,200,https://www.zanbil.ir/product/32494/62864/%DA%A9%D8%A7%D9%84%D8%B3%DA%A9%D9%87-%D8%AA%DA%A9-%D9%87%D8%A7%DA%A9-%D9%85%D8%AF%D9%84-Citi-Neo-II-Caviar-Aqua,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36",0,0,0,0
206.225.134.196,22/Jan/2019:06:53:16 +0330,GET,/image/8738/specialSale?role=e1,200,https://www.zanbil.ir/browse/electric-heaters/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
207.46.13.9,22/Jan/2019:06:53:16 +0330,GET,"/filter/b1,b103,b105,b109,b111,b126,b136,b144,b186,b215,b221,b261,b270,b291,b52,b615,b77,b80,b83,b95,p5506",200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
5.72.70.78,22/Jan/2019:06:53:16 +0330,GET,/static/images/guarantees/fastDelivery.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
206.225.134.196,22/Jan/2019:06:53:16 +0330,GET,/image/8738/specialSale?role=e2,200,https://www.zanbil.ir/browse/electric-heaters/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
206.225.134.196,22/Jan/2019:06:53:17 +0330,GET,/image/8738/specialSale?role=e3,200,https://www.zanbil.ir/browse/electric-heaters/%D8%A8%D8%AE%D8%A7%D8%B1%DB%8C-%D8%A8%D8%B1%D9%82%DB%8C,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 OPR/57.0.3098.116",0,0,0,0
66.249.66.194,22/Jan/2019:06:53:17 +0330,GET,"/filter/b143,b147,b185,b188,b192,b193,b198,b20,b204,b207,b211,b215,b220,b224,b226,b230,b238,b249,b256,b3,b321,b42,b441,b497,b50,b523,b542,b543,b546,b573,b596,b598,b601,b613,b614,b619,b648,b656,b703,b723,b74,b820,b874,b877,b879,b88,b882,p5935,stexists",200,-,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),0,1,0,0
5.214.105.244,22/Jan/2019:06:53:17 +0330,GET,/image/30960?name=md734-3.jpg&wh=200x200,200,-,Dalvik/2.1.0 (Linux; U; Android 7.0; SM-A510F Build/NRD90M),1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/63985/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/61842/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/62885/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/53890/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/61843/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/61621/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/61840/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
159.65.185.106,22/Jan/2019:06:53:17 +0330,GET,/image/62280/productModel/200x200,200,https://www.zanbil.ir/m/filter/b215,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J710F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.99 Mobile Safari/537.36",1,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/static/images/zanbil-kharid.png,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/static/images/loading.gif,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/static/images/Icon-Buypage/addToZanbil-box-hover.png,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
207.46.13.9,22/Jan/2019:06:53:18 +0330,GET,/customer/register?forwardUri=%2Fproduct%2F32310,200,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),0,1,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/static/images/raty/star-on.png,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/image/1746/productModel/100x100,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/image/1422/productType/120x90,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/static/css/font_awesome/fonts/fontawesome-webfont.woff2?v=4.7.0,200,https://znbl.ir/static/bundle-bundle_site_head.css,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/image/4515/productType/120x90,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
5.72.70.78,22/Jan/2019:06:53:18 +0330,GET,/image/48/productType/120x90,200,https://www.zanbil.ir/product/5287/%DA%86%D8%B1%D8%AE-%D8%AE%DB%8C%D8%A7%D8%B7%DB%8C-%DA%A9%D8%A7%DA%86%DB%8C%D8%B1%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%86%DB%8C%D9%88%D9%84%D8%A7%DB%8C%D9%81-5000C,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36",0,0,0,0
66.249.66.194,22/Jan/2019:06:53:18 +0330,GET,"/m/filter/b36,p5508",200,-,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",1,1,0,0
66.249.66.91,22/Jan/2019:06:53:18 +0330,GET,/image/29824?name=zest-ocean-1.jpg&wh=200x200,200,-,Googlebot-Image/1.0,0,1,0,0
